CustomerID,Country,IsB2B,Recence,Frequence,Montant,R_score,F_score,M_score,RFM_Score,Segment
16878,United Kingdom,False,105,1,13.3,2,2,1,5,Clients Moyens
16880,United Kingdom,False,51,7,1519.08,4,5,4,13,Champions
16881,United Kingdom,True,87,1,432.0,3,2,2,7,Clients Moyens
16882,United Kingdom,False,87,3,705.12,3,4,3,10,Clients Fidèles
16883,United Kingdom,False,208,2,276.73,1,3,2,6,Clients à Risque
16884,United Kingdom,False,58,2,429.84,3,3,2,8,Clients Fidèles
16885,United Kingdom,False,36,3,471.51,4,4,2,10,Clients Fidèles
16887,United Kingdom,False,56,1,194.88,3,2,1,6,Clients Moyens
16889,United Kingdom,False,215,3,1578.67,1,4,4,9,Clients à Risque
16891,United Kingdom,False,22,5,809.7,5,4,3,12,Clients Fidèles
16892,United Kingdom,False,22,5,525.54,5,4,3,12,Clients Fidèles
16893,United Kingdom,False,387,1,145.93,1,2,1,4,Clients Perdus
16895,United Kingdom,False,85,1,219.14,3,2,1,6,Clients Moyens
16897,United Kingdom,False,320,2,289.78,1,3,2,6,Clients à Risque
16898,United Kingdom,False,47,3,508.81,4,4,3,11,Clients Fidèles
16899,United Kingdom,False,28,6,1281.56,5,5,4,14,Champions
16900,United Kingdom,False,37,3,887.11,4,4,3,11,Clients Fidèles
16902,United Kingdom,False,137,1,1706.88,2,2,4,8,Clients Moyens
16903,United Kingdom,False,50,1,373.24,4,2,2,8,Nouveaux Clients
16904,United Kingdom,False,25,16,3754.27,5,5,5,15,Champions
16905,United Kingdom,False,26,7,3102.43,5,5,5,15,Champions
16906,United Kingdom,False,102,4,579.77,2,4,3,9,Clients à Risque
16907,United Kingdom,False,50,5,981.65,4,4,4,12,Champions
16909,United Kingdom,False,93,1,379.14,2,2,2,6,Clients Moyens
16910,United Kingdom,False,25,8,1510.06,5,5,4,14,Champions
16912,United Kingdom,False,49,11,2575.38,4,5,5,14,Champions
16913,United Kingdom,False,311,1,113.44,1,2,1,4,Clients Perdus
16914,United Kingdom,False,57,1,208.46,3,2,1,6,Clients Moyens
16915,United Kingdom,False,30,6,621.6800000000001,5,5,3,13,Clients Fidèles
16916,United Kingdom,False,44,2,576.26,4,3,3,10,Clients Fidèles
16917,United Kingdom,False,297,1,391.52,1,2,2,5,Clients Perdus
16918,United Kingdom,False,70,6,1068.82,3,5,4,12,Clients Fidèles
16919,United Kingdom,False,177,11,2596.45,2,5,5,12,Clients à Risque
16921,United Kingdom,False,82,1,169.79,3,2,1,6,Clients Moyens
16923,United Kingdom,False,33,19,7247.61,5,5,5,15,Champions
16924,United Kingdom,False,42,3,846.75,4,4,3,11,Clients Fidèles
16926,United Kingdom,False,392,1,230.25,1,2,1,4,Clients Perdus
16927,United Kingdom,False,136,3,543.05,2,4,3,9,Clients à Risque
16928,United Kingdom,False,101,17,2847.6,2,5,5,12,Clients à Risque
16929,United Kingdom,False,24,7,1295.39,5,5,4,14,Champions
16930,United Kingdom,False,47,3,380.55,4,4,2,10,Clients Fidèles
16931,United Kingdom,False,26,21,4604.22,5,5,5,15,Champions
16932,United Kingdom,False,74,1,161.94,3,2,1,6,Clients Moyens
16933,United Kingdom,False,22,2,563.23,5,3,3,11,Clients Fidèles
16934,United Kingdom,False,75,2,950.93,3,3,4,10,Clients Fidèles
16936,United Kingdom,False,46,1,262.68,4,2,2,8,Nouveaux Clients
16938,United Kingdom,False,29,4,2736.38,5,4,5,14,Champions
16940,United Kingdom,False,73,3,3049.88,3,4,5,12,Clients Fidèles
16942,United Kingdom,False,33,9,1920.59,5,5,4,14,Champions
16943,United Kingdom,False,232,3,816.73,1,4,3,8,Clients à Risque
16945,United Kingdom,False,42,19,4345.5,4,5,5,14,Champions
16947,United Kingdom,False,256,1,406.48,1,2,2,5,Clients Perdus
16948,United Kingdom,False,159,3,435.02,2,4,2,8,Clients à Risque
16949,United Kingdom,False,24,6,1286.27,5,5,4,14,Champions
16950,United Kingdom,False,77,3,1178.56,3,4,4,11,Clients Fidèles
16951,United Kingdom,False,155,3,1277.75,2,4,4,10,Clients à Risque
16952,United Kingdom,False,130,2,167.61,2,3,1,6,Clients à Risque
16953,United Kingdom,False,51,1,20.8,4,2,1,7,Nouveaux Clients
16954,United Kingdom,False,21,9,2085.08,5,5,5,15,Champions
16955,United Kingdom,False,205,4,518.67,1,4,3,8,Clients à Risque
16956,United Kingdom,False,38,1,308.74,4,2,2,8,Nouveaux Clients
16957,United Kingdom,False,260,2,416.64,1,3,2,6,Clients à Risque
16959,United Kingdom,False,108,1,117.35,2,2,1,5,Clients Moyens
16960,United Kingdom,False,59,3,507.05,3,4,3,10,Clients Fidèles
16961,United Kingdom,False,137,1,234.17,2,2,1,5,Clients Moyens
16963,United Kingdom,False,208,1,110.55,1,2,1,4,Clients Perdus
16965,United Kingdom,False,247,1,201.19,1,2,1,4,Clients Perdus
16966,United Kingdom,False,29,7,2154.97,5,5,5,15,Champions
16967,United Kingdom,False,210,1,319.02,1,2,2,5,Clients Perdus
16968,United Kingdom,False,25,2,439.43,5,3,2,10,Clients Fidèles
16969,United Kingdom,False,60,3,650.41,3,4,3,10,Clients Fidèles
16971,United Kingdom,False,59,1,357.21,3,2,2,7,Clients Moyens
16976,United Kingdom,False,288,1,251.52,1,2,2,5,Clients Perdus
16978,United Kingdom,False,98,1,344.33,2,2,2,6,Clients Moyens
16979,United Kingdom,False,24,6,1852.0,5,5,4,14,Champions
16980,United Kingdom,False,276,2,1078.96,1,3,4,8,Clients à Risque
16982,United Kingdom,False,81,1,384.06,3,2,2,7,Clients Moyens
16983,United Kingdom,False,33,7,1931.25,5,5,4,14,Champions
16984,United Kingdom,False,109,2,4481.35,2,3,5,10,Clients à Risque
16985,United Kingdom,False,38,10,5464.12,4,5,5,14,Champions
16986,United Kingdom,False,50,2,1873.2,4,3,4,11,Clients Fidèles
16987,United Kingdom,False,24,7,1625.05,5,5,4,14,Champions
16988,United Kingdom,False,26,1,126.12,5,2,1,8,Nouveaux Clients
16989,United Kingdom,True,28,6,1133.25,5,5,4,14,Champions
16990,United Kingdom,True,239,1,179.0,1,2,1,4,Clients Perdus
16992,United Kingdom,False,31,5,1614.31,5,4,4,13,Champions
16996,United Kingdom,False,51,6,1456.96,4,5,4,13,Champions
16997,United Kingdom,False,309,3,702.0,1,4,3,8,Clients à Risque
16998,United Kingdom,False,170,4,295.0,2,4,2,8,Clients à Risque
16999,United Kingdom,False,44,2,484.82,4,3,2,9,Clients Fidèles
17001,United Kingdom,False,21,11,3989.57,5,5,5,15,Champions
17002,United Kingdom,False,106,3,1493.73,2,4,4,10,Clients à Risque
17004,United Kingdom,False,67,2,1412.94,3,3,4,10,Clients Fidèles
17006,United Kingdom,False,25,4,781.78,5,4,3,12,Clients Fidèles
17007,United Kingdom,False,71,6,889.9300000000001,3,5,3,11,Clients Fidèles
17010,United Kingdom,False,39,1,195.36,4,2,1,7,Nouveaux Clients
17011,United Kingdom,False,51,1,270.9,4,2,2,8,Nouveaux Clients
17014,United Kingdom,False,29,3,586.33,5,4,3,12,Clients Fidèles
17015,United Kingdom,False,49,3,1842.56,4,4,4,12,Champions
17017,United Kingdom,False,23,20,8694.26,5,5,5,15,Champions
17018,United Kingdom,False,61,2,920.1,3,3,3,9,Clients Fidèles
17019,United Kingdom,False,32,4,1272.61,5,4,4,13,Champions
17022,United Kingdom,False,52,1,71.0,4,2,1,7,Nouveaux Clients
17024,United Kingdom,False,66,3,95.85,3,4,1,8,Clients Fidèles
17025,United Kingdom,False,81,3,357.77,3,4,2,9,Clients Fidèles
17026,United Kingdom,False,206,2,154.83,1,3,1,5,Clients à Risque
17027,United Kingdom,False,99,6,890.29,2,5,3,10,Clients à Risque
17029,United Kingdom,True,131,2,716.0,2,3,3,8,Clients à Risque
17030,United Kingdom,False,84,1,146.87,3,2,1,6,Clients Moyens
17031,United Kingdom,False,32,2,380.35,5,3,2,10,Clients Fidèles
17033,United Kingdom,False,107,3,1030.14,2,4,4,10,Clients à Risque
17034,United Kingdom,False,37,3,745.52,4,4,3,11,Clients Fidèles
17035,United Kingdom,False,266,2,433.53,1,3,2,6,Clients à Risque
17037,United Kingdom,False,108,1,1267.32,2,2,4,8,Clients Moyens
17038,United Kingdom,False,51,1,112.4,4,2,1,7,Nouveaux Clients
17040,United Kingdom,False,158,1,449.73,2,2,2,6,Clients Moyens
17041,United Kingdom,False,47,3,1081.57,4,4,4,12,Champions
17042,United Kingdom,False,23,5,1044.38,5,4,4,13,Champions
17043,United Kingdom,False,53,4,1735.18,4,4,4,12,Champions
17044,United Kingdom,True,46,1,948.48,4,2,4,10,Nouveaux Clients
17045,United Kingdom,False,134,3,339.44,2,4,2,8,Clients à Risque
17046,United Kingdom,False,178,1,642.02,2,2,3,7,Clients Moyens
17047,United Kingdom,False,106,3,1100.9,2,4,4,10,Clients à Risque
17048,United Kingdom,False,138,3,925.35,2,4,3,9,Clients à Risque
17049,United Kingdom,False,23,9,5659.9800000000005,5,5,5,15,Champions
17050,United Kingdom,False,117,6,3228.84,2,5,5,12,Clients à Risque
17051,United Kingdom,False,215,1,247.14,1,2,1,4,Clients Perdus
17052,United Kingdom,False,49,1,413.75,4,2,2,8,Nouveaux Clients
17053,United Kingdom,False,151,1,498.48,2,2,3,7,Clients Moyens
17054,United Kingdom,False,49,5,1356.33,4,4,4,12,Champions
17058,United Kingdom,False,102,3,1179.89,2,4,4,10,Clients à Risque
17059,United Kingdom,False,50,5,3095.04,4,4,5,13,Champions
17060,United Kingdom,False,287,1,234.24,1,2,1,4,Clients Perdus
17061,United Kingdom,False,94,11,5232.2300000000005,2,5,5,12,Clients à Risque
17062,United Kingdom,False,334,4,538.37,1,4,3,8,Clients à Risque
17063,United Kingdom,False,42,7,1461.14,4,5,4,13,Champions
17064,United Kingdom,False,79,3,859.35,3,4,3,10,Clients Fidèles
17068,United Kingdom,False,33,21,4552.14,5,5,5,15,Champions
17069,United Kingdom,False,49,9,2709.7000000000003,4,5,5,14,Champions
17070,United Kingdom,False,135,1,312.14,2,2,2,6,Clients Moyens
17071,United Kingdom,False,49,9,2429.03,4,5,5,14,Champions
17073,United Kingdom,False,38,4,1446.09,4,4,4,12,Champions
17075,United Kingdom,False,38,4,834.12,4,4,3,11,Clients Fidèles
17076,United Kingdom,False,57,3,841.0799999999999,3,4,3,10,Clients Fidèles
17078,United Kingdom,False,57,2,378.2,3,3,2,8,Clients Fidèles
17079,United Kingdom,False,99,1,118.8,2,2,1,5,Clients Moyens
17080,United Kingdom,False,43,2,287.62,4,3,2,9,Clients Fidèles
17081,United Kingdom,False,46,2,290.16,4,3,2,9,Clients Fidèles
17082,United Kingdom,False,54,2,2003.85,3,3,4,10,Clients Fidèles
17083,United Kingdom,False,130,3,1405.78,2,4,4,10,Clients à Risque
17084,United Kingdom,False,56,2,2949.75,3,3,5,11,Clients Fidèles
17085,United Kingdom,False,144,5,1566.65,2,4,4,10,Clients à Risque
17086,United Kingdom,False,28,6,2050.08,5,5,4,14,Champions
17088,United Kingdom,False,49,4,1991.01,4,4,4,12,Champions
17090,United Kingdom,False,25,7,2043.95,5,5,4,14,Champions
17091,United Kingdom,False,23,9,3827.76,5,5,5,15,Champions
17092,United Kingdom,False,71,4,1777.78,3,4,4,11,Clients Fidèles
17094,United Kingdom,False,343,1,302.0,1,2,2,5,Clients Perdus
17095,United Kingdom,False,43,3,1324.16,4,4,4,12,Champions
17096,United Kingdom,False,36,4,1022.13,4,4,4,12,Champions
17097,Spain,False,23,8,954.42,5,5,4,14,Champions
17100,United Kingdom,False,39,2,971.74,4,3,4,11,Clients Fidèles
17101,United Kingdom,False,31,4,1621.73,5,4,4,13,Champions
17102,United Kingdom,False,282,1,25.5,1,2,1,4,Clients Perdus
17105,United Kingdom,False,180,2,665.78,2,3,3,8,Clients à Risque
17107,United Kingdom,False,54,6,10815.43,3,5,5,13,Clients Fidèles
17109,United Kingdom,False,50,6,885.04,4,5,3,12,Clients Fidèles
17110,United Kingdom,False,186,1,163.29999999999998,2,2,1,5,Clients Moyens
17111,United Kingdom,False,68,1,248.61,3,2,1,6,Clients Moyens
17114,United Kingdom,False,26,8,808.62,5,5,3,13,Clients Fidèles
17115,United Kingdom,False,29,3,837.5,5,4,3,12,Clients Fidèles
17117,United Kingdom,False,309,1,116.2,1,2,1,4,Clients Perdus
17118,United Kingdom,False,338,1,157.02,1,2,1,4,Clients Perdus
17119,United Kingdom,False,24,2,606.91,5,3,3,11,Clients Fidèles
17120,United Kingdom,False,254,1,307.46,1,2,2,5,Clients Perdus
17122,United Kingdom,False,140,1,138.32,2,2,1,5,Clients Moyens
17123,United Kingdom,False,182,1,345.3,2,2,2,6,Clients Moyens
17124,United Kingdom,False,206,1,298.89,1,2,2,5,Clients Perdus
17125,United Kingdom,False,71,1,259.35,3,2,2,7,Clients Moyens
17126,United Kingdom,False,173,5,1004.75,2,4,4,10,Clients à Risque
17128,United Kingdom,False,355,1,157.09,1,2,1,4,Clients Perdus
17131,United Kingdom,False,26,5,2463.17,5,4,5,14,Champions
17133,United Kingdom,True,36,7,4892.240000000001,4,5,5,14,Champions
17134,United Kingdom,False,127,2,425.0,2,3,2,7,Clients à Risque
17135,United Kingdom,False,37,7,1139.73,4,5,4,13,Champions
17138,United Kingdom,False,296,1,380.5,1,2,2,5,Clients Perdus
17139,United Kingdom,False,36,12,10668.47,4,5,5,14,Champions
17140,United Kingdom,False,268,1,465.32,1,2,2,5,Clients Perdus
17142,United Kingdom,False,260,1,579.0,1,2,3,6,Clients Perdus
17144,United Kingdom,False,22,2,984.57,5,3,4,12,Clients Fidèles
17146,United Kingdom,False,126,3,749.78,2,4,3,9,Clients à Risque
17147,United Kingdom,False,43,4,1714.59,4,4,4,12,Champions
17148,United Kingdom,False,72,1,124.88,3,2,1,6,Clients Moyens
17152,United Kingdom,False,215,3,1689.5,1,4,4,9,Clients à Risque
17153,United Kingdom,False,45,1,213.78,4,2,1,7,Nouveaux Clients
17154,United Kingdom,False,96,1,329.34,2,2,2,6,Clients Moyens
17155,United Kingdom,False,38,2,251.7,4,3,2,9,Clients Fidèles
17157,United Kingdom,False,28,2,319.0,5,3,2,10,Clients Fidèles
17158,United Kingdom,False,53,3,1266.97,4,4,4,12,Champions
17159,United Kingdom,False,42,3,1538.88,4,4,4,12,Champions
17160,United Kingdom,False,52,6,3518.03,4,5,5,14,Champions
17162,United Kingdom,False,49,10,1715.46,4,5,4,13,Champions
17163,United Kingdom,False,42,2,293.1,4,3,2,9,Clients Fidèles
17164,United Kingdom,False,53,7,2467.35,4,5,5,14,Champions
17165,United Kingdom,False,305,1,158.68,1,2,1,4,Clients Perdus
17166,United Kingdom,False,59,2,206.34,3,3,1,7,Clients Fidèles
17169,United Kingdom,False,78,2,835.78,3,3,3,9,Clients Fidèles
17171,United Kingdom,False,310,1,224.91,1,2,1,4,Clients Perdus
17172,United Kingdom,False,99,1,317.76,2,2,2,6,Clients Moyens
17173,United Kingdom,False,26,8,3766.6,5,5,5,15,Champions
17174,United Kingdom,False,238,1,59.9,1,2,1,4,Clients Perdus
17175,United Kingdom,False,65,4,1443.69,3,4,4,11,Clients Fidèles
17176,United Kingdom,False,222,1,306.13,1,2,2,5,Clients Perdus
17179,United Kingdom,False,199,3,711.79,2,4,3,9,Clients à Risque
17180,United Kingdom,False,77,4,796.03,3,4,3,10,Clients Fidèles
17181,United Kingdom,False,78,2,239.92,3,3,1,7,Clients Fidèles
17183,United Kingdom,False,28,6,3347.31,5,5,5,15,Champions
17186,United Kingdom,True,67,2,144.0,3,3,1,7,Clients Fidèles
17187,United Kingdom,False,247,1,203.95,1,2,1,4,Clients Perdus
17188,United Kingdom,False,32,7,2474.23,5,5,5,15,Champions
17189,United Kingdom,False,127,2,384.4,2,3,2,7,Clients à Risque
17190,United Kingdom,False,79,2,444.74,3,3,2,8,Clients Fidèles
17191,United Kingdom,False,49,7,2095.13,4,5,5,14,Champions
17193,United Kingdom,False,56,7,1699.3,3,5,4,12,Clients Fidèles
17194,United Kingdom,False,294,2,262.62,1,3,2,6,Clients à Risque
17197,United Kingdom,False,50,1,1013.01,4,2,4,10,Nouveaux Clients
17198,United Kingdom,False,44,3,692.22,4,4,3,11,Clients Fidèles
17201,United Kingdom,False,74,1,342.63,3,2,2,7,Clients Moyens
17203,United Kingdom,False,56,6,3563.85,3,5,5,13,Clients Fidèles
17204,United Kingdom,False,196,4,1564.56,2,4,4,10,Clients à Risque
17205,United Kingdom,False,74,1,384.08,3,2,2,7,Clients Moyens
17206,United Kingdom,False,74,1,204.24,3,2,1,6,Clients Moyens
17211,United Kingdom,False,47,8,2317.2200000000003,4,5,5,14,Champions
17212,United Kingdom,False,274,1,226.85,1,2,1,4,Clients Perdus
17213,United Kingdom,False,61,7,2781.23,3,5,5,13,Clients Fidèles
17214,United Kingdom,False,81,6,1069.12,3,5,4,12,Clients Fidèles
17217,United Kingdom,False,255,1,113.5,1,2,1,4,Clients Perdus
17218,United Kingdom,False,25,10,1960.72,5,5,4,14,Champions
17219,United Kingdom,False,52,1,114.23,4,2,1,7,Nouveaux Clients
17220,United Kingdom,False,45,14,3198.25,4,5,5,14,Champions
17221,United Kingdom,False,28,2,335.13,5,3,2,10,Clients Fidèles
17222,United Kingdom,False,86,1,354.15,3,2,2,7,Clients Moyens
17223,United Kingdom,False,331,2,426.79,1,3,2,6,Clients à Risque
17226,United Kingdom,False,329,1,393.49,1,2,2,5,Clients Perdus
17227,United Kingdom,False,39,6,939.32,4,5,3,12,Clients Fidèles
17228,United Kingdom,False,36,8,1906.09,4,5,4,13,Champions
17229,United Kingdom,False,117,2,318.76,2,3,2,7,Clients à Risque
17230,United Kingdom,False,285,8,3638.41,1,5,5,11,Clients à Risque
17231,United Kingdom,False,33,10,3174.32,5,5,5,15,Champions
17232,United Kingdom,False,23,2,421.52,5,3,2,10,Clients Fidèles
17233,United Kingdom,False,56,1,190.88,3,2,1,6,Clients Moyens
17234,United Kingdom,False,203,1,149.89,1,2,1,4,Clients Perdus
17235,United Kingdom,False,46,2,550.0600000000001,4,3,3,10,Clients Fidèles
17236,United Kingdom,False,33,6,916.13,5,5,3,13,Clients Fidèles
17237,United Kingdom,False,32,2,314.69,5,3,2,10,Clients Fidèles
17238,United Kingdom,False,23,17,3744.65,5,5,5,15,Champions
17239,United Kingdom,False,333,1,382.5,1,2,2,5,Clients Perdus
17242,United Kingdom,False,129,2,1135.04,2,3,4,9,Clients à Risque
17243,United Kingdom,False,22,26,8676.85,5,5,5,15,Champions
17244,United Kingdom,False,74,1,954.9,3,2,4,9,Clients Moyens
17245,United Kingdom,False,225,1,171.45000000000002,1,2,1,4,Clients Perdus
17247,United Kingdom,False,36,1,282.19,4,2,2,8,Nouveaux Clients
17248,United Kingdom,False,141,1,318.65,2,2,2,6,Clients Moyens
17250,United Kingdom,False,24,2,384.52,5,3,2,10,Clients Fidèles
17251,United Kingdom,False,383,1,283.28000000000003,1,2,2,5,Clients Perdus
17252,United Kingdom,False,137,2,353.86,2,3,2,7,Clients à Risque
17253,United Kingdom,False,39,1,178.26,4,2,1,7,Nouveaux Clients
17254,United Kingdom,False,25,2,272.44,5,3,2,10,Clients Fidèles
17255,United Kingdom,False,61,2,298.41,3,3,2,8,Clients Fidèles
17256,United Kingdom,False,128,2,240.0,2,3,1,6,Clients à Risque
17259,United Kingdom,False,169,2,603.37,2,3,3,8,Clients à Risque
17262,United Kingdom,False,73,5,1253.36,3,4,4,11,Clients Fidèles
17263,United Kingdom,False,229,1,63.440000000000005,1,2,1,4,Clients Perdus
17265,United Kingdom,False,159,2,562.9,2,3,3,8,Clients à Risque
17266,United Kingdom,False,23,3,310.64,5,4,2,11,Clients Fidèles
17267,United Kingdom,False,148,2,317.62,2,3,2,7,Clients à Risque
17268,United Kingdom,True,128,4,763.64,2,4,3,9,Clients à Risque
17272,United Kingdom,False,63,4,2148.63,3,4,5,12,Clients Fidèles
17274,United Kingdom,False,56,1,111.98,3,2,1,6,Clients Moyens
17277,United Kingdom,False,248,2,1065.35,1,3,4,8,Clients à Risque
17278,United Kingdom,False,262,1,246.04,1,2,1,4,Clients Perdus
17279,United Kingdom,False,78,1,187.83,3,2,1,6,Clients Moyens
17282,United Kingdom,False,151,3,1703.41,2,4,4,10,Clients à Risque
17284,United Kingdom,False,81,6,1652.58,3,5,4,12,Clients Fidèles
17286,United Kingdom,False,42,1,153.92,4,2,1,7,Nouveaux Clients
17287,United Kingdom,False,47,7,1064.11,4,5,4,13,Champions
17288,United Kingdom,False,30,7,1419.73,5,5,4,14,Champions
17289,United Kingdom,False,52,3,944.41,4,4,4,12,Champions
17290,United Kingdom,False,24,2,525.24,5,3,3,11,Clients Fidèles
17291,United Kingdom,True,329,1,550.8000000000001,1,2,3,6,Clients Perdus
17293,United Kingdom,False,29,9,1875.11,5,5,4,14,Champions
17295,United Kingdom,False,49,3,556.95,4,4,3,11,Clients Fidèles
17297,United Kingdom,False,38,1,131.78,4,2,1,7,Nouveaux Clients
17298,United Kingdom,False,122,2,498.42,2,3,3,8,Clients à Risque
17299,United Kingdom,False,32,4,669.11,5,4,3,12,Clients Fidèles
17301,United Kingdom,False,42,1,197.63,4,2,1,7,Nouveaux Clients
17302,United Kingdom,False,35,5,1135.63,4,4,4,12,Champions
17303,United Kingdom,False,382,1,250.04,1,2,1,4,Clients Perdus
17306,United Kingdom,True,31,19,8631.31,5,5,5,15,Champions
17309,United Kingdom,False,116,1,82.75,2,2,1,5,Clients Moyens
17311,United Kingdom,False,99,2,1384.85,2,3,4,9,Clients à Risque
17312,United Kingdom,False,159,3,644.3,2,4,3,9,Clients à Risque
17313,United Kingdom,True,52,1,2328.84,4,2,5,11,Nouveaux Clients
17314,United Kingdom,False,45,8,2527.92,4,5,5,14,Champions
17315,United Kingdom,False,22,38,6292.26,5,5,5,15,Champions
17317,United Kingdom,True,67,3,2600.34,3,4,5,12,Clients Fidèles
17320,United Kingdom,False,121,3,1200.62,2,4,4,10,Clients à Risque
17321,United Kingdom,False,29,2,700.86,5,3,3,11,Clients Fidèles
17323,United Kingdom,False,36,7,921.07,4,5,3,12,Clients Fidèles
17324,United Kingdom,False,38,4,990.23,4,4,4,12,Champions
17325,United Kingdom,False,301,1,96.8,1,2,1,4,Clients Perdus
17329,United Kingdom,False,35,2,523.11,4,3,3,10,Clients Fidèles
17330,United Kingdom,False,43,2,363.9,4,3,2,9,Clients Fidèles
17331,United Kingdom,False,144,1,175.2,2,2,1,5,Clients Moyens
17333,United Kingdom,False,106,1,494.25,2,2,3,7,Clients Moyens
17334,United Kingdom,False,323,2,307.02000000000004,1,3,2,6,Clients à Risque
17337,United Kingdom,False,172,4,2027.87,2,4,4,10,Clients à Risque
17338,United Kingdom,False,38,8,6643.93,4,5,5,14,Champions
17339,United Kingdom,False,115,2,243.36,2,3,1,6,Clients à Risque
17340,United Kingdom,False,50,11,12353.29,4,5,5,14,Champions
17341,United Kingdom,False,177,3,781.36,2,4,3,9,Clients à Risque
17343,United Kingdom,False,376,1,193.64,1,2,1,4,Clients Perdus
17344,United Kingdom,False,67,1,160.57,3,2,1,6,Clients Moyens
17345,United Kingdom,False,36,4,537.74,4,4,3,11,Clients Fidèles
17346,United Kingdom,False,24,15,2676.56,5,5,5,15,Champions
17347,United Kingdom,True,107,1,228.96,2,2,1,5,Clients Moyens
17348,United Kingdom,False,35,5,1159.52,4,4,4,12,Champions
17349,United Kingdom,False,200,1,110.75,2,2,1,5,Clients Moyens
17350,United Kingdom,False,29,4,1286.07,5,4,4,13,Champions
17351,United Kingdom,False,57,3,587.15,3,4,3,10,Clients Fidèles
17353,United Kingdom,True,150,2,1740.0,2,3,4,9,Clients à Risque
17354,United Kingdom,True,71,1,1393.06,3,2,4,9,Clients Moyens
17356,United Kingdom,False,332,1,178.22,1,2,1,4,Clients Perdus
17357,United Kingdom,False,45,2,388.14,4,3,2,9,Clients Fidèles
17358,United Kingdom,False,324,2,365.85,1,3,2,6,Clients à Risque
17359,United Kingdom,False,32,1,127.86,5,2,1,8,Nouveaux Clients
17360,United Kingdom,False,38,3,585.79,4,4,3,11,Clients Fidèles
17361,United Kingdom,False,70,3,488.2,3,4,2,9,Clients Fidèles
17362,United Kingdom,False,260,2,312.23,1,3,2,6,Clients à Risque
17364,United Kingdom,False,21,11,4481.18,5,5,5,15,Champions
17365,United Kingdom,False,33,8,4801.56,5,5,5,15,Champions
17367,United Kingdom,False,259,1,168.4,1,2,1,4,Clients Perdus
17368,United Kingdom,False,44,8,1912.67,4,5,4,13,Champions
17370,United Kingdom,False,93,4,446.18,2,4,2,8,Clients à Risque
17371,United Kingdom,False,38,3,423.89,4,4,2,10,Clients Fidèles
17372,United Kingdom,False,61,8,1342.68,3,5,4,12,Clients Fidèles
17373,United Kingdom,False,61,4,646.92,3,4,3,10,Clients Fidèles
17374,United Kingdom,False,239,2,495.77,1,3,3,7,Clients à Risque
17375,United Kingdom,False,220,3,400.1,1,4,2,7,Clients à Risque
17376,United Kingdom,False,91,2,203.2,3,3,1,7,Clients Fidèles
17377,United Kingdom,False,44,20,4100.92,4,5,5,14,Champions
17379,United Kingdom,False,32,1,404.66,5,2,2,9,Nouveaux Clients
17381,United Kingdom,True,29,29,20275.61,5,5,5,15,Champions
17382,United Kingdom,False,86,1,65.4,3,2,1,6,Clients Moyens
17383,United Kingdom,False,25,1,199.29,5,2,1,8,Nouveaux Clients
17384,United Kingdom,False,40,2,336.4,4,3,2,9,Clients Fidèles
17385,United Kingdom,False,35,1,261.11,4,2,2,8,Nouveaux Clients
17386,United Kingdom,False,28,6,2686.42,5,5,5,15,Champions
17387,United Kingdom,False,40,2,784.11,4,3,3,10,Clients Fidèles
17388,United Kingdom,False,98,4,1259.56,2,4,4,10,Clients à Risque
17389,United Kingdom,False,21,34,31833.68,5,5,5,15,Champions
17391,United Kingdom,True,184,2,508.8,2,3,3,8,Clients à Risque
17392,United Kingdom,False,327,2,457.91,1,3,2,6,Clients à Risque
17394,United Kingdom,False,240,1,203.87,1,2,1,4,Clients Perdus
17396,United Kingdom,True,60,8,7330.8,3,5,5,13,Clients Fidèles
17397,United Kingdom,False,43,2,696.41,4,3,3,10,Clients Fidèles
17398,United Kingdom,False,135,3,653.38,2,4,3,9,Clients à Risque
17400,United Kingdom,False,147,5,2129.96,2,4,5,11,Clients à Risque
17402,United Kingdom,False,25,13,2633.85,5,5,5,15,Champions
17403,United Kingdom,False,57,1,281.62,3,2,2,7,Clients Moyens
17404,Sweden,True,25,15,31906.82,5,5,5,15,Champions
17405,United Kingdom,False,22,3,1031.41,5,4,4,13,Champions
17406,United Kingdom,False,354,3,2200.42,1,4,5,10,Clients à Risque
17408,United Kingdom,False,184,1,32.65,2,2,1,5,Clients Moyens
17409,United Kingdom,False,205,2,771.85,1,3,3,7,Clients à Risque
17410,United Kingdom,False,37,5,1214.72,4,4,4,12,Champions
17411,United Kingdom,False,33,3,778.94,5,4,3,12,Clients Fidèles
17412,United Kingdom,False,23,7,1258.06,5,5,4,14,Champions
17414,United Kingdom,True,64,2,778.0,3,3,3,9,Clients Fidèles
17415,United Kingdom,False,100,1,507.84,2,2,3,7,Clients Moyens
17416,United Kingdom,False,50,7,6893.42,4,5,5,14,Champions
17418,United Kingdom,False,63,2,463.46,3,3,2,8,Clients Fidèles
17419,United Kingdom,False,32,12,4226.57,5,5,5,15,Champions
17420,United Kingdom,False,71,3,598.83,3,4,3,10,Clients Fidèles
17422,United Kingdom,False,37,6,1979.37,4,5,4,13,Champions
17423,United Kingdom,False,67,2,698.41,3,3,3,9,Clients Fidèles
17425,United Kingdom,False,40,2,759.1700000000001,4,3,3,10,Clients Fidèles
17426,United Kingdom,False,29,6,5037.26,5,5,5,15,Champions
