InvoiceNo,CustomerID,Country,Year,Month,MonthName,Revenue,Nb_Lignes,DateKey,Segment,IsB2B
579533,12953,United Kingdom,2011,11,Nov,329.85,17,20111101,Nouveaux Clients,False
579534,13784,United Kingdom,2011,11,Nov,38.16,1,20111101,Champions,False
579535,15414,United Kingdom,2011,11,Nov,353.40000000000003,18,20111101,Clients Fidèles,False
579536,12957,United Kingdom,2011,11,Nov,968.9,60,20111101,Champions,False
579538,14062,United Kingdom,2011,11,Nov,1239.38,14,20111101,Champions,False
579539,14911,EIRE,2011,11,Nov,350.97,18,20111101,Champions,False
579540,13658,United Kingdom,2011,11,Nov,434.8,22,20111101,Champions,False
579541,14653,United Kingdom,2011,11,Nov,287.64,46,20111101,Champions,False
579542,13658,United Kingdom,2011,11,Nov,107.6,4,20111101,Champions,False
579543,14653,United Kingdom,2011,11,Nov,16.66,2,20111101,Champions,False
579544,14540,United Kingdom,2011,11,Nov,314.73,15,20111101,Clients Fidèles,False
579545,13098,United Kingdom,2011,11,Nov,931.46,18,20111101,Champions,False
579548,15073,United Kingdom,2011,11,Nov,181.45,10,20111101,Clients Fidèles,False
579549,13203,United Kingdom,2011,11,Nov,163.22,12,20111101,Clients Fidèles,False
579550,12630,Finland,2011,11,Nov,569.09,29,20111101,Nouveaux Clients,False
579551,15782,United Kingdom,2011,11,Nov,450.40000000000003,9,20111101,Champions,False
579552,16210,United Kingdom,2011,11,Nov,788.46,17,20111101,Champions,False
579553,14156,EIRE,2011,11,Nov,760.71,31,20111101,Champions,False
579555,16241,United Kingdom,2011,11,Nov,609.4,112,20111101,Champions,False
579556,17835,United Kingdom,2011,11,Nov,126.66,23,20111101,Clients Fidèles,False
579558,14755,United Kingdom,2011,11,Nov,737.8000000000001,30,20111101,Champions,False
579559,16764,United Kingdom,2011,11,Nov,169.2,57,20111101,Champions,False
579560,15039,United Kingdom,2011,11,Nov,171.63,33,20111101,Champions,False
579561,16115,United Kingdom,2011,11,Nov,149.01,24,20111101,Champions,False
579571,16657,United Kingdom,2011,11,Nov,229.27,30,20111101,Clients Fidèles,False
579572,15394,United Kingdom,2011,11,Nov,329.40000000000003,14,20111101,Champions,False
579600,13647,United Kingdom,2011,11,Nov,402.22,19,20111101,Champions,False
579605,15024,United Kingdom,2011,11,Nov,295.91,28,20111101,Champions,False
579612,15024,United Kingdom,2011,11,Nov,8.5,1,20111101,Champions,False
579619,18241,United Kingdom,2011,11,Nov,117.54,5,20111101,Champions,False
579623,16062,United Kingdom,2011,11,Nov,375.48,16,20111101,Champions,False
579629,14963,United Kingdom,2011,11,Nov,248.17000000000002,28,20111101,Champions,False
579634,12598,France,2011,11,Nov,163.85,11,20111101,Champions,False
579666,14893,United Kingdom,2011,11,Nov,428.73,22,20111101,Clients Fidèles,False
579667,16361,United Kingdom,2011,11,Nov,115.47,17,20111101,Clients Fidèles,False
579668,15152,United Kingdom,2011,11,Nov,405.46999999999997,26,20111101,Champions,False
579669,14673,United Kingdom,2011,11,Nov,302.33,12,20111101,Champions,False
579670,15611,United Kingdom,2011,11,Nov,146.91,7,20111101,Champions,False
579671,12966,United Kingdom,2011,11,Nov,160.18,10,20111101,Nouveaux Clients,False
579672,14005,United Kingdom,2011,11,Nov,1897.04,30,20111101,Champions,False
579673,18283,United Kingdom,2011,11,Nov,223.60999999999999,52,20111101,Champions,False
579674,13012,United Kingdom,2011,11,Nov,155.7,10,20111101,Champions,False
579675,15654,United Kingdom,2011,11,Nov,327.51,12,20111101,Clients Fidèles,False
579676,17502,United Kingdom,2011,11,Nov,300.5,12,20111101,Clients Fidèles,False
579677,13255,United Kingdom,2011,11,Nov,173.81,7,20111101,Nouveaux Clients,False
579678,18230,United Kingdom,2011,11,Nov,320.04,6,20111101,Champions,False
579679,13755,United Kingdom,2011,11,Nov,105.05,14,20111101,Champions,False
579684,14618,United Kingdom,2011,11,Nov,84.24000000000001,3,20111101,Clients Fidèles,False
579685,15680,United Kingdom,2011,11,Nov,311.97,15,20111101,Clients Fidèles,False
579686,16712,United Kingdom,2011,11,Nov,249.6,1,20111101,Champions,False
579687,14448,United Kingdom,2011,11,Nov,273.0,2,20111101,Clients Fidèles,False
579689,14606,United Kingdom,2011,11,Nov,143.09,37,20111101,Champions,False
579690,15060,United Kingdom,2011,11,Nov,141.72,44,20111101,Clients Fidèles,False
579692,12433,Norway,2011,11,Nov,2843.29,68,20111101,Champions,False
579693,15712,United Kingdom,2011,11,Nov,206.45,11,20111101,Champions,False
579708,12682,France,2011,11,Nov,506.96000000000004,19,20111101,Champions,False
579711,15060,United Kingdom,2011,11,Nov,141.88,68,20111101,Clients Fidèles,False
579712,15467,United Kingdom,2011,11,Nov,122.32,13,20111101,Clients Fidèles,False
579725,15060,United Kingdom,2011,11,Nov,2.88,1,20111101,Clients Fidèles,False
579741,16910,United Kingdom,2011,11,Nov,163.59,68,20111101,Champions,False
579747,12528,Germany,2011,11,Nov,371.6,12,20111101,Champions,False
579749,13362,United Kingdom,2011,11,Nov,753.1,34,20111101,Champions,False
579750,13536,United Kingdom,2011,11,Nov,448.45,28,20111101,Champions,False
579754,17911,United Kingdom,2011,11,Nov,366.23,39,20111101,Nouveaux Clients,False
579759,15251,United Kingdom,2011,11,Nov,363.88,3,20111101,Champions,False
579768,14911,EIRE,2011,11,Nov,482.96000000000004,9,20111101,Champions,False
579779,17737,United Kingdom,2011,11,Nov,80.85000000000001,4,20111101,Clients Fidèles,False
579784,14258,United Kingdom,2011,11,Nov,1371.6,8,20111101,Champions,False
579786,12524,Germany,2011,11,Nov,307.8,4,20111101,Champions,False
579788,17736,United Kingdom,2011,11,Nov,30.0,1,20111101,Clients Fidèles,False
579789,14385,United Kingdom,2011,11,Nov,75.35,5,20111101,Clients Fidèles,False
579790,12784,Portugal,2011,11,Nov,56.0,1,20111101,Nouveaux Clients,False
579792,12714,France,2011,11,Nov,1319.16,68,20111101,Champions,False
579807,15046,United Kingdom,2011,11,Nov,315.65999999999997,13,20111101,Champions,False
579832,17434,United Kingdom,2011,11,Nov,371.56,20,20111101,Champions,False
579834,17288,United Kingdom,2011,11,Nov,200.04,7,20111101,Champions,False
579837,12882,United Kingdom,2011,11,Nov,991.1999999999999,8,20111101,Nouveaux Clients,False
579840,18158,United Kingdom,2011,11,Nov,109.6,10,20111101,Clients Fidèles,False
579843,12921,United Kingdom,2011,11,Nov,1348.5800000000002,27,20111101,Champions,False
579846,12921,United Kingdom,2011,11,Nov,427.64,18,20111101,Champions,False
579848,18179,United Kingdom,2011,11,Nov,220.57999999999998,10,20111101,Champions,False
579854,14713,United Kingdom,2011,11,Nov,271.75,16,20111101,Champions,False
579865,16915,United Kingdom,2011,11,Nov,109.67999999999999,8,20111101,Clients Fidèles,False
579867,16265,United Kingdom,2011,11,Nov,789.9,33,20111101,Champions,False
579868,15544,United Kingdom,2011,11,Nov,328.32,22,20111101,Champions,False
579870,12437,France,2011,11,Nov,292.40999999999997,14,20111101,Champions,False
579872,14085,United Kingdom,2011,11,Nov,278.82,17,20111101,Champions,False
579881,12429,Denmark,2011,11,Nov,905.52,27,20111101,Champions,False
579885,15444,United Kingdom,2011,11,Nov,1075.36,147,20111101,Clients Fidèles,False
579899,15687,United Kingdom,2011,12,Dec,251.59,12,20111201,Champions,False
579900,15951,United Kingdom,2011,12,Dec,333.05,19,20111201,Clients Fidèles,False
579901,12569,Germany,2011,12,Dec,208.19,10,20111201,Champions,False
579910,14911,EIRE,2011,12,Dec,367.75,15,20111201,Champions,False
579916,15187,United Kingdom,2011,12,Dec,402.96,3,20111201,Champions,False
579917,15187,United Kingdom,2011,12,Dec,99.6,1,20111201,Champions,False
579920,16839,United Kingdom,2011,12,Dec,352.56,4,20111201,Champions,False
579921,16839,United Kingdom,2011,12,Dec,487.91999999999996,7,20111201,Champions,False
579922,13854,United Kingdom,2011,12,Dec,302.28,5,20111201,Champions,False
579927,12572,Germany,2011,12,Dec,487.68,24,20111201,Nouveaux Clients,False
579936,12901,United Kingdom,2011,12,Dec,780.0,1,20111201,Champions,False
579937,13509,United Kingdom,2011,12,Dec,98.10000000000001,5,20111201,Champions,False
579938,14146,United Kingdom,2011,12,Dec,1225.16,73,20111201,Champions,False
579939,15101,United Kingdom,2011,12,Dec,215.25,4,20111201,Clients Fidèles,False
579940,16938,United Kingdom,2011,12,Dec,325.63,21,20111201,Champions,False
579941,16496,United Kingdom,2011,12,Dec,414.48,24,20111201,Champions,False
579942,16145,United Kingdom,2011,12,Dec,367.39,21,20111201,Champions,False
579943,13040,United Kingdom,2011,12,Dec,373.74,22,20111201,Nouveaux Clients,False
579946,15993,United Kingdom,2011,12,Dec,218.94,34,20111201,Champions,False
579947,15993,United Kingdom,2011,12,Dec,16.5,1,20111201,Champions,False
579949,16700,United Kingdom,2011,12,Dec,283.81,14,20111201,Champions,False
579954,16701,United Kingdom,2011,12,Dec,498.44,16,20111201,Champions,False
579962,14243,United Kingdom,2011,12,Dec,107.42,6,20111201,Champions,False
579980,13263,United Kingdom,2011,12,Dec,136.85,27,20111201,Champions,False
579986,13777,United Kingdom,2011,12,Dec,2251.51,14,20111201,Champions,False
579990,14804,United Kingdom,2011,12,Dec,353.27,12,20111201,Nouveaux Clients,False
579991,13159,United Kingdom,2011,12,Dec,282.56,23,20111201,Champions,False
580005,16376,United Kingdom,2011,12,Dec,112.75999999999999,19,20111201,Clients Fidèles,False
580021,14047,United Kingdom,2011,12,Dec,351.15,11,20111201,Champions,False
580022,14289,United Kingdom,2011,12,Dec,78.48,5,20111201,Clients Fidèles,False
580023,17937,United Kingdom,2011,12,Dec,360.3,6,20111201,Champions,False
580024,15172,United Kingdom,2011,12,Dec,376.1,26,20111201,Champions,False
580025,15021,United Kingdom,2011,12,Dec,241.97,49,20111201,Champions,False
580026,17381,United Kingdom,2011,12,Dec,308.15999999999997,2,20111201,Champions,True
580027,14178,United Kingdom,2011,12,Dec,420.12,69,20111201,Champions,False
580028,13890,United Kingdom,2011,12,Dec,154.45,11,20111201,Champions,False
580029,15380,United Kingdom,2011,12,Dec,385.29999999999995,6,20111201,Champions,False
580030,12951,United Kingdom,2011,12,Dec,312.29,18,20111201,Champions,False
580031,13199,United Kingdom,2011,12,Dec,151.02,2,20111201,Champions,False
580032,14659,United Kingdom,2011,12,Dec,149.4,23,20111201,Champions,False
580033,14282,United Kingdom,2011,12,Dec,270.40000000000003,8,20111201,Champions,False
580043,14527,United Kingdom,2011,12,Dec,270.61,26,20111201,Champions,False
580044,14869,United Kingdom,2011,12,Dec,334.39,21,20111201,Clients Fidèles,False
580045,13090,United Kingdom,2011,12,Dec,355.38,5,20111201,Champions,False
580046,16156,United Kingdom,2011,12,Dec,315.61,10,20111201,Champions,False
580047,12989,United Kingdom,2011,12,Dec,67.92999999999999,23,20111201,Champions,False
580048,12748,United Kingdom,2011,12,Dec,139.03,51,20111201,Champions,False
580049,13599,United Kingdom,2011,12,Dec,204.22,14,20111201,Champions,False
580050,14960,United Kingdom,2011,12,Dec,132.97,25,20111201,Clients Fidèles,False
580051,12963,United Kingdom,2011,12,Dec,264.65000000000003,12,20111201,Champions,False
580052,16513,United Kingdom,2011,12,Dec,90.0,1,20111201,Clients Fidèles,False
580053,12912,United Kingdom,2011,12,Dec,616.32,9,20111201,Champions,False
580054,18122,United Kingdom,2011,12,Dec,441.76,83,20111201,Champions,False
580055,14298,United Kingdom,2011,12,Dec,637.6,14,20111201,Champions,False
580057,12955,United Kingdom,2011,12,Dec,460.3,8,20111201,Champions,False
580058,14367,United Kingdom,2011,12,Dec,633.53,23,20111201,Champions,False
580059,17768,United Kingdom,2011,12,Dec,861.85,24,20111201,Champions,False
580060,14287,United Kingdom,2011,12,Dec,93.35,5,20111201,Clients Fidèles,False
580061,14051,United Kingdom,2011,12,Dec,759.3,9,20111201,Champions,False
580062,15862,United Kingdom,2011,12,Dec,173.15,47,20111201,Clients Fidèles,False
580063,17450,United Kingdom,2011,12,Dec,1562.4,5,20111201,Champions,True
580064,18077,United Kingdom,2011,12,Dec,255.34,23,20111201,Champions,False
580065,15434,United Kingdom,2011,12,Dec,150.9,8,20111201,Champions,False
580066,14309,United Kingdom,2011,12,Dec,389.87,18,20111201,Champions,False
580067,16966,United Kingdom,2011,12,Dec,385.79999999999995,3,20111201,Champions,False
580068,17321,United Kingdom,2011,12,Dec,41.25,1,20111201,Clients Fidèles,False
580069,15060,United Kingdom,2011,12,Dec,16.61,8,20111201,Clients Fidèles,False
580070,12919,United Kingdom,2011,12,Dec,287.9,8,20111201,Champions,False
580071,15500,United Kingdom,2011,12,Dec,266.26,16,20111201,Champions,False
580073,16813,United Kingdom,2011,12,Dec,148.54,18,20111201,Champions,False
580074,15028,United Kingdom,2011,12,Dec,114.7,5,20111201,Clients Fidèles,False
580075,17014,United Kingdom,2011,12,Dec,231.27,17,20111201,Clients Fidèles,False
580076,15602,United Kingdom,2011,12,Dec,180.84,5,20111201,Champions,False
580077,14262,United Kingdom,2011,12,Dec,304.7,20,20111201,Champions,False
580088,17115,United Kingdom,2011,12,Dec,224.68,7,20111201,Clients Fidèles,False
580089,14732,United Kingdom,2011,12,Dec,464.11,18,20111201,Champions,False
580090,13323,United Kingdom,2011,12,Dec,157.75,5,20111201,Clients Fidèles,False
580091,17293,United Kingdom,2011,12,Dec,194.13,10,20111201,Champions,False
580092,13969,United Kingdom,2011,12,Dec,1121.79,61,20111201,Champions,False
580093,12971,United Kingdom,2011,12,Dec,59.1,2,20111201,Champions,False
580094,15904,United Kingdom,2011,12,Dec,164.68,30,20111201,Nouveaux Clients,False
580095,14135,United Kingdom,2011,12,Dec,303.0,4,20111201,Champions,False
580096,13408,United Kingdom,2011,12,Dec,545.78,15,20111201,Champions,False
580097,14216,United Kingdom,2011,12,Dec,448.31,13,20111201,Champions,False
580098,15373,United Kingdom,2011,12,Dec,345.53000000000003,13,20111201,Champions,False
580100,16119,United Kingdom,2011,12,Dec,113.88000000000001,5,20111201,Clients Fidèles,False
580101,15144,United Kingdom,2011,12,Dec,525.9,21,20111201,Champions,False
580102,16789,United Kingdom,2011,12,Dec,80.80000000000001,5,20111201,Nouveaux Clients,False
580103,16242,United Kingdom,2011,12,Dec,548.91,42,20111201,Champions,False
580104,15189,United Kingdom,2011,12,Dec,441.84000000000003,5,20111201,Champions,False
580105,17675,United Kingdom,2011,12,Dec,520.66,15,20111201,Champions,False
580106,16169,United Kingdom,2011,12,Dec,339.02000000000004,15,20111201,Champions,False
580107,15948,United Kingdom,2011,12,Dec,311.0,20,20111201,Clients Fidèles,False
580108,14440,United Kingdom,2011,12,Dec,617.25,9,20111201,Champions,False
580109,17350,United Kingdom,2011,12,Dec,322.74,6,20111201,Champions,False
580110,17350,United Kingdom,2011,12,Dec,72.24,4,20111201,Champions,False
580111,12950,United Kingdom,2011,12,Dec,1171.4,12,20111201,Clients Fidèles,False
580112,13089,United Kingdom,2011,12,Dec,300.84000000000003,6,20111201,Champions,False
580113,14766,United Kingdom,2011,12,Dec,422.52,21,20111201,Champions,False
580114,14299,United Kingdom,2011,12,Dec,289.52,14,20111201,Champions,False
580116,15290,United Kingdom,2011,12,Dec,1274.69,19,20111201,Champions,False
580117,14655,United Kingdom,2011,12,Dec,362.91,10,20111201,Champions,False
580118,16011,United Kingdom,2011,12,Dec,393.91999999999996,14,20111201,Champions,False
580119,17920,United Kingdom,2011,12,Dec,187.78,40,20111201,Champions,False
580120,12553,France,2011,12,Dec,277.02,10,20111201,Champions,False
580123,12664,Finland,2011,12,Dec,890.0,4,20111201,Champions,False
580125,13089,United Kingdom,2011,12,Dec,313.5,10,20111201,Champions,False
580126,12562,France,2011,12,Dec,654.37,22,20111201,Champions,False
580127,14911,EIRE,2011,12,Dec,309.2,19,20111201,Champions,False
580128,17576,United Kingdom,2011,12,Dec,395.0,43,20111201,Champions,False
580129,17426,United Kingdom,2011,12,Dec,634.21,37,20111201,Champions,False
580130,17426,United Kingdom,2011,12,Dec,122.46,8,20111201,Champions,False
580132,15694,United Kingdom,2011,12,Dec,464.88,6,20111201,Champions,False
580133,15531,United Kingdom,2011,12,Dec,485.13,39,20111201,Clients Fidèles,False
580134,13102,United Kingdom,2011,12,Dec,308.06,15,20111201,Champions,False
580135,14702,United Kingdom,2011,12,Dec,130.29,16,20111201,Champions,False
580136,17841,United Kingdom,2011,12,Dec,633.38,125,20111201,Champions,False
580137,17566,United Kingdom,2011,12,Dec,486.95,87,20111201,Clients Fidèles,False
580138,13199,United Kingdom,2011,12,Dec,188.76,3,20111201,Champions,False
580139,17157,United Kingdom,2011,12,Dec,157.54,5,20111201,Clients Fidèles,False
580140,14895,United Kingdom,2011,12,Dec,849.24,42,20111201,Champions,False
580141,14895,United Kingdom,2011,12,Dec,25.200000000000003,1,20111201,Champions,False
580142,14895,United Kingdom,2011,12,Dec,51.18,3,20111201,Champions,False
580143,13297,United Kingdom,2011,12,Dec,323.52,10,20111201,Champions,False
580144,12684,France,2011,12,Dec,179.4,6,20111201,Champions,False
580147,17183,United Kingdom,2011,12,Dec,713.78,12,20111201,Champions,False
580149,12748,United Kingdom,2011,12,Dec,5.45,1,20111201,Champions,False
580151,17811,United Kingdom,2011,12,Dec,168.48000000000002,12,20111201,Champions,False
580152,12364,Belgium,2011,12,Dec,310.32,27,20111201,Champions,False
580153,12762,Portugal,2011,12,Dec,1436.93,48,20111201,Nouveaux Clients,False
580154,12569,Germany,2011,12,Dec,67.0,4,20111201,Champions,False
580155,13183,United Kingdom,2011,12,Dec,429.06000000000006,6,20111201,Champions,False
580156,14897,United Kingdom,2011,12,Dec,620.0600000000001,18,20111201,Champions,False
580157,14083,United Kingdom,2011,12,Dec,22.939999999999998,7,20111201,Champions,False
580158,12558,USA,2011,12,Dec,269.96,11,20111201,Nouveaux Clients,False
580159,17942,United Kingdom,2011,12,Dec,77.50000000000001,2,20111201,Nouveaux Clients,False
580160,12700,France,2011,12,Dec,1314.75,57,20111201,Champions,False
580162,12856,United Kingdom,2011,12,Dec,213.1,49,20111201,Champions,False
580163,12828,United Kingdom,2011,12,Dec,273.78000000000003,13,20111201,Champions,False
580164,18097,United Kingdom,2011,12,Dec,686.4,24,20111201,Champions,False
580166,13495,United Kingdom,2011,12,Dec,312.64,5,20111201,Champions,False
580167,17386,United Kingdom,2011,12,Dec,989.08,17,20111201,Champions,False
580169,17949,United Kingdom,2011,12,Dec,81.36,1,20111201,Champions,True
580170,17949,United Kingdom,2011,12,Dec,720.0,1,20111201,Champions,True
580172,17949,United Kingdom,2011,12,Dec,129.36,1,20111201,Champions,True
580173,18282,United Kingdom,2011,12,Dec,77.84,5,20111201,Clients Fidèles,False
580175,14126,United Kingdom,2011,12,Dec,62.5,1,20111201,Clients Fidèles,False
580176,14292,United Kingdom,2011,12,Dec,388.36,6,20111201,Champions,False
580177,14292,United Kingdom,2011,12,Dec,24.96,1,20111201,Champions,False
580178,16013,United Kingdom,2011,12,Dec,1852.68,16,20111201,Champions,True
580188,16440,United Kingdom,2011,12,Dec,975.43,80,20111201,Champions,False
580189,16353,United Kingdom,2011,12,Dec,237.6,1,20111201,Champions,False
580193,16899,United Kingdom,2011,12,Dec,311.58,25,20111201,Champions,False
580208,13468,United Kingdom,2011,12,Dec,156.4,9,20111201,Champions,False
580213,17495,United Kingdom,2011,12,Dec,154.97,7,20111201,Clients Fidèles,False
580214,14092,United Kingdom,2011,12,Dec,42.36,2,20111201,Champions,False
580221,14092,United Kingdom,2011,12,Dec,312.1,15,20111201,Champions,False
580235,16333,United Kingdom,2011,12,Dec,360.0,1,20111201,Champions,True
580243,16333,United Kingdom,2011,12,Dec,1187.2,1,20111201,Champions,True
580256,14688,United Kingdom,2011,12,Dec,567.37,46,20111201,Champions,False
580257,14688,United Kingdom,2011,12,Dec,92.5,1,20111201,Champions,False
580258,13798,United Kingdom,2011,12,Dec,672.8,6,20111201,Champions,True
580259,13705,United Kingdom,2011,12,Dec,189.18,7,20111201,Clients Fidèles,False
580260,14085,United Kingdom,2011,12,Dec,386.34000000000003,47,20111201,Champions,False
580261,16038,United Kingdom,2011,12,Dec,78.45,3,20111201,Clients Fidèles,False
580262,16759,United Kingdom,2011,12,Dec,370.94,19,20111201,Clients Fidèles,False
580264,18144,United Kingdom,2011,12,Dec,232.0,1,20111201,Champions,False
580265,12587,Finland,2011,12,Dec,144.0,4,20111201,Nouveaux Clients,False
580272,15547,United Kingdom,2011,12,Dec,522.41,95,20111201,Champions,False
580276,16426,United Kingdom,2011,12,Dec,230.02,53,20111201,Champions,False
580277,16474,United Kingdom,2011,12,Dec,121.11000000000001,5,20111201,Champions,False
580278,13560,United Kingdom,2011,12,Dec,174.37,33,20111201,Nouveaux Clients,False
580279,15123,United Kingdom,2011,12,Dec,1129.84,53,20111201,Clients Fidèles,False
580280,16133,United Kingdom,2011,12,Dec,318.06,8,20111201,Champions,False
580281,12704,Finland,2011,12,Dec,198.76,5,20111201,Champions,False
580282,14428,United Kingdom,2011,12,Dec,201.85999999999999,13,20111201,Champions,False
580283,16133,United Kingdom,2011,12,Dec,309.84,21,20111201,Champions,False
580284,15311,United Kingdom,2011,12,Dec,252.10999999999999,19,20111201,Champions,False
580285,12695,France,2011,12,Dec,85.1,3,20111201,Clients Fidèles,False
580286,17611,United Kingdom,2011,12,Dec,176.88,11,20111201,Champions,False
580287,14594,United Kingdom,2011,12,Dec,124.83,22,20111201,Clients Fidèles,False
580288,17611,United Kingdom,2011,12,Dec,129.17000000000002,8,20111201,Champions,False
580289,15856,United Kingdom,2011,12,Dec,844.78,32,20111201,Champions,False
580290,17221,United Kingdom,2011,12,Dec,202.85,33,20111201,Clients Fidèles,False
580291,15539,United Kingdom,2011,12,Dec,538.46,41,20111201,Nouveaux Clients,False
580292,15856,United Kingdom,2011,12,Dec,264.99,5,20111201,Champions,False
580293,16426,United Kingdom,2011,12,Dec,79.56,23,20111201,Champions,False
580294,17364,United Kingdom,2011,12,Dec,271.99,21,20111201,Champions,False
580295,17841,United Kingdom,2011,12,Dec,113.78999999999999,29,20111201,Champions,False
580296,13780,United Kingdom,2011,12,Dec,243.73000000000002,48,20111201,Nouveaux Clients,False
580297,15769,United Kingdom,2011,12,Dec,3404.0,8,20111201,Champions,True
580298,17086,United Kingdom,2011,12,Dec,459.86,31,20111201,Champions,False
580299,14023,United Kingdom,2011,12,Dec,310.93,15,20111201,Clients Fidèles,False
580300,14085,United Kingdom,2011,12,Dec,13.95,1,20111201,Champions,False
580301,15271,United Kingdom,2011,12,Dec,192.08,11,20111201,Champions,False
580302,16103,United Kingdom,2011,12,Dec,16.5,1,20111201,Champions,False
580303,16626,United Kingdom,2011,12,Dec,135.0,4,20111201,Champions,False
580304,18055,United Kingdom,2011,12,Dec,863.77,47,20111201,Champions,False
580305,12970,United Kingdom,2011,12,Dec,385.56,127,20111201,Clients Fidèles,False
580306,14250,United Kingdom,2011,12,Dec,435.0,22,20111201,Clients Fidèles,False
580307,12970,United Kingdom,2011,12,Dec,42.879999999999995,16,20111201,Clients Fidèles,False
580308,14250,United Kingdom,2011,12,Dec,240.22,15,20111201,Clients Fidèles,False
580309,14503,United Kingdom,2011,12,Dec,433.12,13,20111201,Champions,False
580310,15570,United Kingdom,2011,12,Dec,35.400000000000006,2,20111201,Champions,False
580311,18245,United Kingdom,2011,12,Dec,894.25,55,20111201,Champions,False
580314,13969,United Kingdom,2011,12,Dec,20.11,6,20111201,Champions,False
580315,14560,United Kingdom,2011,12,Dec,40.8,1,20111201,Champions,False
580316,18109,United Kingdom,2011,12,Dec,660.84,21,20111201,Champions,False
580317,13458,United Kingdom,2011,12,Dec,584.52,25,20111201,Champions,False
580318,17686,United Kingdom,2011,12,Dec,629.37,34,20111201,Champions,False
580319,15078,United Kingdom,2011,12,Dec,310.18,14,20111201,Champions,False
580320,15078,United Kingdom,2011,12,Dec,462.5,20,20111201,Champions,False
580321,15078,United Kingdom,2011,12,Dec,50.400000000000006,2,20111201,Champions,False
580322,17567,United Kingdom,2011,12,Dec,418.0,11,20111201,Champions,False
580331,13017,United Kingdom,2011,12,Dec,204.0,1,20111201,Nouveaux Clients,False
580351,12962,United Kingdom,2011,12,Dec,95.85000000000001,5,20111201,Nouveaux Clients,False
580355,13953,United Kingdom,2011,12,Dec,411.32,7,20111201,Champions,False
580356,18109,United Kingdom,2011,12,Dec,15.0,1,20111201,Champions,False
580357,15856,United Kingdom,2011,12,Dec,945.13,26,20111201,Champions,False
580358,17238,United Kingdom,2011,12,Dec,501.8,50,20111201,Champions,False
580360,14493,United Kingdom,2011,12,Dec,515.7,27,20111201,Champions,False
580361,14865,United Kingdom,2011,12,Dec,15.0,1,20111201,Clients Fidèles,False
580362,13884,United Kingdom,2011,12,Dec,247.10000000000002,13,20111201,Clients Fidèles,False
580363,13868,United Kingdom,2011,12,Dec,2685.0,1,20111201,Nouveaux Clients,False
580364,13309,United Kingdom,2011,12,Dec,234.88,16,20111201,Champions,False
580368,16989,United Kingdom,2011,12,Dec,39.6,1,20111201,Champions,True
580370,16954,United Kingdom,2011,12,Dec,209.52000000000004,3,20111201,Champions,False
580371,18174,United Kingdom,2011,12,Dec,104.0,1,20111201,Nouveaux Clients,True
580372,16359,United Kingdom,2011,12,Dec,110.73,10,20111201,Champions,False
580373,14788,United Kingdom,2011,12,Dec,310.99,15,20111201,Clients Fidèles,False
580374,17584,United Kingdom,2011,12,Dec,492.85,19,20111201,Clients Fidèles,False
580375,14031,United Kingdom,2011,12,Dec,507.12,9,20111201,Champions,False
580384,17243,United Kingdom,2011,12,Dec,331.28,15,20111201,Champions,False
580385,16326,United Kingdom,2011,12,Dec,283.54,24,20111201,Champions,False
580386,18065,United Kingdom,2011,12,Dec,188.9,10,20111201,Champions,False
580387,18065,United Kingdom,2011,12,Dec,116.39000000000001,6,20111201,Champions,False
580388,18065,United Kingdom,2011,12,Dec,138.35,7,20111201,Champions,False
580389,12952,United Kingdom,2011,12,Dec,297.73,18,20111201,Champions,False
580393,16438,United Kingdom,2011,12,Dec,149.81,20,20111201,Clients Fidèles,False
580394,14397,United Kingdom,2011,12,Dec,207.76,6,20111201,Champions,False
580395,17629,United Kingdom,2011,12,Dec,339.45,18,20111201,Champions,False
580396,13838,United Kingdom,2011,12,Dec,212.14,55,20111201,Clients Fidèles,False
580397,13558,United Kingdom,2011,12,Dec,122.67999999999999,36,20111201,Clients Fidèles,False
580398,14354,United Kingdom,2011,12,Dec,75.84,3,20111201,Clients Fidèles,False
580399,13471,United Kingdom,2011,12,Dec,892.94,139,20111201,Champions,False
580400,16561,United Kingdom,2011,12,Dec,246.16000000000003,15,20111201,Clients Fidèles,False
580401,17618,United Kingdom,2011,12,Dec,304.8,12,20111201,Champions,False
580402,13536,United Kingdom,2011,12,Dec,659.65,38,20111201,Champions,False
580403,17858,United Kingdom,2011,12,Dec,763.72,43,20111201,Champions,False
580404,13596,United Kingdom,2011,12,Dec,285.44,18,20111201,Nouveaux Clients,False
580405,14720,United Kingdom,2011,12,Dec,262.68,15,20111201,Clients Fidèles,False
580419,16283,United Kingdom,2011,12,Dec,240.67000000000002,17,20111201,Champions,False
580431,13822,United Kingdom,2011,12,Dec,163.62,5,20111201,Nouveaux Clients,False
580432,13153,United Kingdom,2011,12,Dec,486.22,15,20111201,Nouveaux Clients,False
580434,17114,United Kingdom,2011,12,Dec,90.89,24,20111201,Clients Fidèles,False
580436,13318,United Kingdom,2011,12,Dec,186.96,3,20111201,Clients Fidèles,False
580438,12827,United Kingdom,2011,12,Dec,111.45,5,20111201,Clients Fidèles,False
580441,13808,United Kingdom,2011,12,Dec,229.16,13,20111201,Champions,False
580460,12748,United Kingdom,2011,12,Dec,52.09,9,20111201,Champions,False
580468,12748,United Kingdom,2011,12,Dec,118.53999999999999,38,20111201,Champions,False
